t,prey,predator
24.08,30.76810093746155,1.8908477854057049
24.09,30.787233479295264,1.8909930216013615
24.1,30.806377024041808,1.8911418869029333
24.11,30.825531555071073,1.8912943842396135
24.12,30.844697055681884,1.8914505165590254
24.13,30.86387350910175,1.891610286827256
24.14,30.883060898486622,1.8917736980288895
24.15,30.902259206920633,1.891940753167041
24.16,30.921468417415852,1.8921114552633902
24.17,30.940688512912036,1.8922858073582158
24.18,30.959919476276372,1.8924638125104287
24.19,30.97916129030323,1.8926454737976064
24.2,30.998413937713906,1.8928307943160274
24.21,31.01767740115637,1.8930197771807054
24.22,31.036951663205006,1.8932124255254232
24.23,31.05623670636037,1.8934087425027681
24.24,31.07553251304892,1.8936087312841656
24.25,31.094839065622764,1.8938123950599146
24.26,31.11415634635941,1.8940197370392218
24.27,31.133484337461507,1.894230760450237
24.28,31.152823021056566,1.894445468540088
24.29,31.172172379196727,1.894663864574915
24.3,31.19153239385849,1.8948859518399066
24.31,31.21090304694245,1.895111733639335
24.32,31.230284320273046,1.895341213296591
24.33,31.249676195598283,1.8955743941542196
24.34,31.269078654589485,1.8958112795739557
24.35,31.288491678841023,1.8960518729367595
24.36,31.307915249870057,1.8962961776428524
24.37,31.32734934911627,1.8965441971117534
24.38,31.346793957941593,1.896795934782314
24.39,31.366249057629958,1.8970513941127554
24.4,31.385714629387014,1.8973105785807036
24.41,31.405190654339872,1.8975734916832265
24.42,31.424677113536827,1.8978401369368703
24.43,31.444173987947092,1.898110517877695
24.44,31.46368125846054,1.8983846380613116
24.45,31.483198905887416,1.8986625010629197
24.46,31.50272691095808,1.8989441104773424
24.47,31.522265254322733,1.8992294699190644
24.48,31.54181391655113,1.8995185830222687
24.49,31.56137287813234,1.8998114534408739
24.5,31.580942119474432,1.9001080848485707
24.51,31.60052162090424,1.90040848093886
24.52,31.62011136266705,1.900712645425089
24.53,31.639711324926363,1.9010205820404908
24.54,31.659321487763588,1.9013322945382198
24.55,31.67894183117778,1.9016477866913903
24.56,31.698572335085363,1.9019670622931146
24.57,31.718212979319837,1.90229012515654
24.58,31.73786374363152,1.9026169791148877
24.59,31.75752460768726,1.9029476280214899
24.6,31.77719555107014,1.9032820757498286
24.61,31.79687655327922,1.903620326193574
24.62,31.81656759372924,1.9039623832666224
24.63,31.836268651750345,1.9043082509031346
24.64,31.855979706587796,1.9046579330575748
24.65,31.87570073740169,1.9050114337047495
24.66,31.89543172326667,1.9053687568398454
24.67,31.91517264317165,1.905729906478469
24.68,31.93492347601952,1.9060948866566851
24.69,31.954684200626858,1.9064637014310564
24.7,31.97445479572365,1.906836354878682
24.71,31.99423523995299,1.907212851097237
24.72,32.014025511870805,1.907593194205012
24.73,32.033825589945565,1.9079773883409519
24.74,32.05363545255798,1.9083654376646964
24.75,32.0734550780007,1.9087573463566188
24.76,32.093284444478066,1.909153118617866
24.77,32.11312353010577,1.909552758670399
24.78,32.13297231291059,1.9099562707570317
24.79,32.15283077083008,1.9103636591414712
24.8,32.172698881712286,1.9107749281083588
24.81,32.192576623315446,1.9111900819633092
24.82,32.2124639733077,1.9116091250329517
24.83,32.232360909266774,1.9120320616649698
24.84,32.25226740867971,1.9124588962281424
24.85,32.272183448942535,1.9128896331123837
24.86,32.292109007360004,1.9133242767287848
24.87,32.31204406114525,1.9137628315096538
24.88,32.33198858741953,1.914205301908557
24.89,32.35194256321189,1.9146516924003598
24.9,32.371905965458886,1.9151020074812681
24.91,32.39187877100426,1.915556251668869
24.92,32.411860956598645,1.916014429502172
24.93,32.43185249889927,1.9164765455416515
24.94,32.45185337446964,1.9169426043692872
24.95,32.47186355977926,1.917412610588606
24.96,32.49188303120327,1.9178865688247235
24.97,32.511911765022205,1.9183644837243863
24.98,32.53194973742163,1.918846359956013
24.99,32.55199692449187,1.9193322022097374
25.0,32.57205330222768,1.9198220151974492
25.01,32.592118846527946,1.920315803652837
25.02,32.61219353319537,1.9208135723314304
25.03,32.63227733793615,1.9213153260106421
25.04,32.65237023635969,1.9218210694898108
25.05,32.672472203978245,1.9223308075902432
25.06,32.69258321620666,1.9228445451552567
25.07,32.712703248362,1.9233622870502227
25.08,32.732832275663284,1.9238840381626086
25.09,32.75297027323115,1.924409803402021
25.1,32.77311721608751,1.924939587700249
25.11,32.793273079155284,1.925473396011307
25.12,32.81343783725803,1.9260112333114778
25.13,32.83361146511966,1.926553104599356
25.14,32.85379393736411,1.9270990148958915
25.15,32.87398522851502,1.9276489692444325
25.16,32.89418531299539,1.9282029727107697
25.17,32.914394165127305,1.928761030383179
25.18,32.934611759131556,1.9293231473724664
25.19,32.95483806912736,1.9298893288120107
25.2,32.97507306913202,1.9304595798578084
25.21,32.99531673306059,1.9310339056885166
25.22,33.01556903472556,1.9316123115054982
25.23,33.03582994783652,1.9321948025328652
25.24,33.05609944599984,1.9327813840175236
25.25,33.07637750271835,1.9333720612292171
25.26,33.096664091390984,1.933966839460572
25.27,33.116959185312474,1.9345657240271419
25.28,33.13726275767301,1.9351687202674517
25.29,33.15757478155789,1.9357758335430426
25.3,33.17789522994724,1.936387069238517
25.31,33.19822407571562,1.9370024327615836
25.32,33.21856129163173,1.9376219295431014
25.33,33.238906850358056,1.9382455650371258
25.34,33.259260724450534,1.9388733447209532
25.35,33.27962288635823,1.9395052740951666
25.36,33.29999330842299,1.9401413586836802
25.37,33.3203719628791,1.9407816040337853
25.38,33.34075882185296,1.9414260157161958
25.39,33.361153857362716,1.9420745993250936
25.4,33.38155704131797,1.9427273604781743
25.41,33.40196834551938,1.943384304816693
25.42,33.42238774165836,1.9440454380055097
25.43,33.44281520131673,1.9447107657331353
25.44,33.463250695966366,1.9453802937117783
25.45,33.48369419696884,1.94605402767739
25.46,33.5041456755751,1.9467319733897108
25.47,33.52460510292513,1.9474141366323166
25.48,33.54507245004756,1.948100523212665
25.49,33.56554768785938,1.9487911389621413
25.5,33.586030787165534,1.949485989736106
25.51,33.60652171865861,1.9501850814139403
25.52,33.62702045291848,1.9508884198990926
25.53,33.64752696041194,1.9515960111191262
25.54,33.66804121149236,1.9523078610257651
25.55,33.68856317639934,1.9530239755949415
25.56,33.709092825258374,1.9537443608268419
25.57,33.729630128080444,1.9544690227459551
25.58,33.75017505476172,1.9551979674011184
25.59,33.77072757508318,1.9559312008655652
25.6,33.79128765871025,1.956668729236972
25.61,33.81185527519247,1.9574105586375061
25.62,33.83243039396311,1.958156695213872
25.63,33.85301298433881,1.95890714513736
25.64,33.87360301551926,1.959661914603893
25.65,33.894200456586795,1.9604210098340737
25.66,33.91480527650606,1.9611844370732336
25.67,33.93541744412364,1.9619522025914793
25.68,33.95603692816769,1.9627243126837408
25.69,33.9766636972476,1.9635007736698198
25.7,33.9972977198536,1.9642815918944367
25.71,34.0179389643564,1.9650667737272798
25.72,34.03858739900684,1.965856325563052
25.73,34.059242991935534,1.9666502538215196
25.74,34.079905711152456,1.9674485649475608
25.75,34.10057552454662,1.9682512654112136
25.76,34.12125239988568,1.969058361707724
25.77,34.14193630481557,1.9698698603575944
25.78,34.162627206860165,1.970685767906632
25.79,34.18332507342085,1.971506090925998
25.8,34.20402987177621,1.9723308360122553
25.81,34.22474156908159,1.9731600097874173
25.82,34.245460132368784,1.9739936188989973
25.83,34.26618552854564,1.9748316700200559
25.84,34.28691772439568,1.9756741698492513
25.85,34.30765668657771,1.976521125110887
25.86,34.32840238162547,1.9773725425549615
25.87,34.349154775947255,1.9782284289572172
25.88,34.369913835825514,1.9790887911191886
25.89,34.390679527416495,1.9799536358682523
25.9,34.41145181674985,1.9808229700576765
25.91,34.43223066972827,1.9816968005666686
25.92,34.45301605212708,1.982575134300426
25.93,34.47380792959389,1.9834579781901849
25.94,34.49460626764817,1.9843453391932693
25.95,34.51541103168092,1.9852372242931409
25.96,34.53622218695423,1.9861336404994485
25.97,34.557039698600924,1.9870345948480774
25.98,34.577863531624196,1.9879400944011991
25.99,34.59869365089717,1.9888501462473205
26.0,34.619530021162554,1.9897647575013337
26.01,34.64037260703224,1.9906839353045667
26.02,34.661221372986915,1.9916076868248314
26.03,34.682076283375665,1.9925360192564747
26.04,34.70293730241559,1.993468939820428
26.05,34.723804394191426,1.9944064557642567
26.06,34.744677522655124,1.995348574362211
26.07,34.76555665162548,1.9962953029152748
26.08,34.78644174478773,1.9972466487512164
26.09,34.80733276569317,1.9982026192246385
26.1,34.828229677758735,1.9991632217170276
26.11,34.84913244426664,2.0001284636368055
26.12,34.870041028363936,2.001098352419378
26.13,34.89095539306217,2.0020728955271854
26.14,34.911875501236935,2.0030521004497537
26.15,34.93280131562749,2.0040359747037435
26.16,34.953732798836384,2.0050245258330017
26.17,34.974669913329,2.0060177614086108
26.18,34.995612621433224,2.0070156890289392
26.19,35.016560885338976,2.008018316319692
26.2,35.03751466709786,2.0090256509339612
26.21,35.058473928622725,2.0100377005522767
26.22,35.079438631687275,2.011054472882656
26.23,35.10040873792567,2.0120759756606548
26.24,35.121384208832104,2.013102216649418
26.25,35.14236500576042,2.0141332036397293
26.26,35.16335108992367,2.015168944450063
26.27,35.184342422393755,2.016209446926634
26.28,35.20533896410096,2.0172547189434473
26.29,35.22634067583359,2.0183047684023507
26.3,35.24734751823755,2.0193596032330836
26.31,35.2683594518159,2.020419231393329
26.32,35.289376436928485,2.021483660868763
26.33,35.31039843379151,2.022552899673107
26.34,35.33142540247713,2.0236269558481754
26.35,35.35245730291301,2.02470583746393
26.36,35.37349409488194,2.0257895526185288
26.37,35.39453573802142,2.0268781094383757
26.38,35.41558219182321,2.0279715160781735
26.39,35.43663341563297,2.0290697807209734
26.4,35.457689368649774,2.030172911578225
26.41,35.47875000992575,2.031280916889829
26.42,35.49981529836562,2.0323938049241863
26.43,35.52088519272631,2.0335115839782487
26.44,35.54195965161652,2.034634262377571
26.45,35.5630386334963,2.03576184847636
26.46,35.5841220966766,2.036894350657527
26.47,35.605209999318916,2.0380317773327374
26.48,35.62630229943479,2.039174136942461
26.49,35.647398954885446,2.0403214379560235
26.5,35.668499923381326,2.041473688871658
26.51,35.68960516248168,2.042630898216553
26.52,35.71071462959416,2.043793074546907
26.53,35.73182828197434,2.0449602264479747
26.54,35.75294607672533,2.0461323625341215
26.55,35.77406797079735,2.0473094914488716
26.56,35.79519392098727,2.0484916218649603
26.57,35.816323883938225,2.049678762484383
26.58,35.83745781613913,2.0508709220384467
26.59,35.858595673924285,2.0520681092878212
26.6,35.879737413472945,2.0532703330225885
26.61,35.900882990808874,2.0544776020622932
26.62,35.92203236179991,2.055689925255994
26.63,35.94318548215753,2.0569073114823135
26.64,35.964342307436446,2.0581297696494882
26.65,35.98550279303412,2.0593573086954198
26.66,36.006666894190374,2.060589937587725
26.67,36.027834565986915,2.061827665323786
26.68,36.049005763346926,2.0630705009308006
26.69,36.07018044103462,2.0643184534658325
26.7,36.0913585536548,2.065571532015862
26.71,36.11254005565241,2.066829745697835
26.72,36.133724901312114,2.0680931036587142
26.73,36.15491304475785,2.0693616150755285
26.74,36.17610443995236,2.0706352891554234
26.75,36.197299040696805,2.0719141351357107
26.76,36.21849680063027,2.073198162283919
26.77,36.23969767322935,2.0744873798978425
26.78,36.2609016118077,2.075781797305592
26.79,36.28210856951557,2.077081423865643
26.8,36.303318499339404,2.078386268966888
26.81,36.32453135410135,2.079696342028683
26.82,36.34574708645885,2.0810116525009
26.83,36.366965648904156,2.0823322098639747
26.84,36.38818699376392,2.083658023628956
26.85,36.409411073198704,2.0849891033375556
26.86,36.43063783920259,2.0863254585621984
26.87,36.45186724360268,2.0876670989060706
26.88,36.47309923805865,2.0890140340031684
26.89,36.49433377406233,2.0903662735183484
26.9,36.51557080293723,2.0917238271473755
26.91,36.53681027583809,2.0930867046169723
26.92,36.55805214375044,2.094454915684868
26.93,36.57929635749012,2.095828470139848
26.94,36.60054286770287,2.0972073778017997
26.95,36.62179162486383,2.098591648521764
26.96,36.64304257927713,2.099981292181983
26.97,36.66429568107539,2.101376318695948
26.98,36.68555088021929,2.102776738008448
26.99,36.706808126497116,2.1041825600956177
27.0,36.728067369524304,2.105593794964986
27.01,36.74932855874296,2.107010452655524
27.02,36.77059164342143,2.108432543237692
27.03,36.791856572653835,2.1098600768134883
27.04,36.81312329535959,2.111293063516497
27.05,36.834391760282976,2.1127315135119344
27.06,36.85566191599266,2.114175436996698
27.07,36.87693371088125,2.1156248441994125
27.08,36.8982070931648,2.1170797453804777
27.09,36.919482010882405,2.1185401508321156
27.1,36.94075841189569,2.120006070878417
27.11,36.96203624388838,2.1214775158753887
27.12,36.98331545436579,2.1229544962110007
27.13,37.00459599065442,2.1244370223052313
27.14,37.02587779990148,2.125925104610115
27.15,37.04716082907437,2.1274187536097884
27.16,37.06844502496029,2.128917979820536
27.17,37.08973033416572,2.1304227937908373
27.18,37.11101670311599,2.131933206101411
27.19,37.1323040780548,2.1334492273652628
27.2,37.15359240504373,2.134970868227729
27.21,37.17488162996182,2.136498139366523
27.22,37.19617169850506,2.138031051491782
27.23,37.217462556185964,2.139569615346109
27.24,37.23875414833305,2.1411138417046205
27.25,37.26004642009042,2.1426637413749896
27.26,37.28133931641725,2.144219325197492
27.27,37.30263278208737,2.14578060404505
27.28,37.32392676168874,2.1473475888232767
27.29,37.345221199623005,2.1489202904705196
27.3,37.36651604010503,2.150498719957906
27.31,37.38781122716243,2.1520828882893857
27.32,37.40910670463508,2.1536728065017745
27.33,37.43040241617465,2.1552684856647986
27.34,37.45169830524416,2.1568699368811375
27.35,37.472994315117454,2.1584771712864663
27.36,37.49429038887879,2.1600902000495
27.37,37.5155864694223,2.161709034372034
27.38,37.53688249945158,2.1633336854889897
27.39,37.55817842147917,2.1649641646684534
27.4,37.57947417782611,2.1666004832117207
27.41,37.60076971062143,2.168242652453338
27.42,37.62206496180172,2.1698906837611425
27.43,37.643359873110626,2.171544588536306
27.44,37.664654386098384,2.1732043782133745
27.45,37.68594844212133,2.1748700642603107
27.46,37.70724198234144,2.1765416581785324
27.47,37.72853494772587,2.1782191715029553
27.48,37.74982727904642,2.179902615802032
27.49,37.77111891687913,2.1815920026777924
27.5,37.79240980160376,2.1832873437658846
27.51,37.813699873403316,2.1849886507356127
27.52,37.834989072263575,2.186695935289977
27.53,37.85627733797263,2.188409209165713
27.54,37.87756461012037,2.190128484133331
27.55,37.89885082809805,2.1918537719971534
27.56,37.92013593109776,2.1935850845953544
27.57,37.941419858112,2.195322433799997
27.58,37.96270254793316,2.1970658315170706
27.59,37.98398393915307,2.1988152896865305
27.6,38.0052639701625,2.2005708202823326
27.61,38.02654257915069,2.2023324353124725
27.62,38.047819704104874,2.2041001468190204
27.63,38.06909528280979,2.2058739668781593
27.64,38.09036925284721,2.2076539076002204
27.65,38.11164155159546,2.209439981129718
27.66,38.132912116228944,2.2112321996453868
27.67,38.15418088371764,2.2130305753602157
27.68,38.17544779082666,2.2148351205214842
27.69,38.19671277411573,2.2166458474107955
27.7,38.21797576993875,2.2184627683441116
27.71,38.239236714443265,2.220285895671788
27.72,38.260495543570045,2.222115241778606
27.73,38.28175219305254,2.2239508190838073
27.74,38.30300659841645,2.225792640041126
27.75,38.32425869497923,2.227640717138823
27.76,38.34550841784959,2.229495062899716
27.77,38.36675570192704,2.2313556898812146
27.78,38.388000481901415,2.2332226106753486
27.79,38.409242692252356,2.235095837908802
27.8,38.43048226724887,2.236975384242944
27.81,38.45171914094883,2.2388612623738573
27.82,38.47295324719851,2.2407534850323705
27.83,38.49418451963208,2.242652064984088
27.84,38.51541289167115,2.244557015029419
27.85,38.536638296524266,2.246468348003606
27.86,38.55786066718647,2.2483860767767556
27.87,38.579079936438774,2.2503102142538656
27.88,38.600296036847716,2.2522407733748526
27.89,38.62150890076486,2.254177767114581
27.9,38.64271846032632,2.2561212084828894
27.91,38.66392464745229,2.2580711105246185
27.92,38.685127393846564,2.260027486319636
27.93,38.70632663099604,2.2619903489828643
27.94,38.727522290170256,2.263959711664305
27.95,38.74871430242092,2.2659355875490648
27.96,38.76990259858142,2.2679179898573802
27.97,38.79108710926633,2.269906931844642
27.98,38.812267764870974,2.2719024268014194
27.99,38.83344449557091,2.273904488053483
28.0,38.85461723132147,2.275913128961828
28.01,38.875785901857284,2.2779283629226974
28.02,38.89695043669179,2.2799502033676045
28.03,38.91811076511678,2.2819786637633532
28.04,38.9392668162019,2.2840137576120605
28.05,38.9604185187942,2.2860554984511774
28.06,38.981565801517625,2.2881038998535086
28.07,39.00270859277257,2.290158975427233
28.08,39.0238468207354,2.2922207388159226
28.09,39.04498041335796,2.294289203698561
28.1,39.066109298367124,2.296364383789564
28.11,39.08723340326429,2.2984462928387956
28.12,39.10835265532494,2.300534944631585
28.13,39.129466981598156,2.302630352988745
28.14,39.15057630890613,2.3047325317665885
28.15,39.17168056384373,2.3068414948569433
28.16,39.19277967277798,2.3089572561871683
28.17,39.213873561847635,2.3110798297201676
28.18,39.23496215696269,2.3132092294544053
28.19,39.256045383803894,2.31534546942392
28.2,39.27712316782232,2.3174885636983373
28.21,39.29819543423886,2.319638526382882
28.22,39.31926210804379,2.321795371618392
28.23,39.34032311399625,2.3239591135813273
28.24,39.36137837662385,2.326129766483784
28.25,39.382427820222134,2.3283073445735023
28.26,39.40347136885416,2.3304918621338775
28.27,39.42450894635003,2.33268333348397
28.28,39.44554047630639,2.334881772978512
28.29,39.466565882086016,2.3370871950079177
28.3,39.48758508681731,2.33929961399829
28.31,39.508598013393865,2.341519044411427
28.32,39.52960458447399,2.3437455007448285
28.33,39.550604722480244,2.3459789975317022
28.34,39.571598349599,2.348219549340969
28.35,39.59258538777996,2.3504671707772657
28.36,39.61356575873571,2.352721876480951
28.37,39.634539383941245,2.354983681128108
28.38,39.655506184633545,2.3572525994305447
28.39,39.676466081811085,2.359528646135799
28.4,39.6974189962334,2.3618118360271385
28.41,39.71836484842063,2.3641021839235603
28.42,39.73930355865304,2.366399704679792
28.43,39.76023504697062,2.3687044131862907
28.44,39.78115923317257,2.37101632436924
28.45,39.802076036816906,2.373335453190551
28.46,39.82298537721997,2.3756618146478554
28.47,39.843887173456004,2.377995423774506
28.48,39.864781344356686,2.380336295639569
28.49,39.8856678085107,2.382684445347821
28.5,39.90654648426329,2.3850398880397425
28.51,39.92741728971578,2.3874026388915115
28.52,39.948280142725174,2.389772713114996
28.53,39.96913496090371,2.392150125957747
28.54,39.98998166161838,2.3945348927029886
28.55,40.01082016199054,2.3969270286696096
28.56,40.03165037889543,2.399326549212152
28.57,40.052472228961754,2.401733469720802
28.58,40.07328562857124,2.4041478056213754
28.59,40.09409049385822,2.406569572375308
28.6,40.11488674070916,2.4089987854796404
28.61,40.13567428476227,2.4114354604670036
28.62,40.156453041407026,2.4138796129056055
28.63,40.17722292578378,2.416331258399214
28.64,40.19798385278332,2.418790412587141
28.65,40.21873573704641,2.421257091144224
28.66,40.23947849296342,2.423731309780809
28.67,40.260212034673856,2.426213084242731
28.68,40.280936276065944,2.428702430311294
28.69,40.30165113077623,2.4311993638032496
28.7,40.32235651218913,2.433703900570776
28.71,40.34305233343654,2.436216056501456
28.72,40.36373850739738,2.438735847518251
28.73,40.384414946697206,2.4412632895794806
28.74,40.405081563707796,2.4437983986787937
28.75,40.42573827054673,2.446341190845145
28.76,40.44638497907697,2.448891682142766
28.77,40.46702160090644,2.451449888671138
28.78,40.48764804738767,2.454015826564964
28.79,40.508264229617325,2.4565895119941374
28.8,40.52887005843583,2.4591709611637116
28.81,40.549465444426964,2.4617601903138686
28.82,40.57005029791747,2.464357215719887
28.83,40.590624528976626,2.4669620536921064
28.84,40.61118804741587,2.469574720575895
28.85,40.6317407627884,2.472195232751613
28.86,40.65228258438875,2.4748236066345743
28.87,40.67281342125246,2.477459858675013
28.88,40.693333182155605,2.480104005358041
28.89,40.713841775614476,2.48275606320361
28.9,40.73433910988515,2.485416048766471
28.91,40.75482509296311,2.488083978636132
28.92,40.775299632582886,2.4907598694368156
28.93,40.795762636217646,2.4934437378274152
28.94,40.81621401107883,2.49613560050145
28.95,40.83665366411576,2.4988354741870196
28.96,40.857081502015276,2.5015433756467567
28.97,40.87749743120137,2.504259321677779
28.98,40.89790135783478,2.50698332911164
28.99,40.91829318781267,2.5097154148142797
29.0,40.93867282676822,2.5124555956859713
29.01,40.959040180070275,2.5152038886612704
29.02,40.979395152822995,2.517960310708961
29.03,40.99973764986549,2.520724878832001
29.04,41.020067575771435,2.523497610067465
29.05,41.04038483484875,2.526278521486489
29.06,41.06068933113924,2.5290676301942114
29.07,41.08098096841821,2.5318649533297135
29.08,41.10125965019416,2.534670508065959
29.09,41.12152527970841,2.537484311609732
29.1,41.14177775993477,2.540306381201575
29.11,41.16201699357919,2.5431367341157243
29.12,41.18224288307944,2.545975387660044
29.13,41.20245533060473,2.5488223591759596
29.14,41.22265423805541,2.5516776660383913
29.15,41.242839507062655,2.554541325655683
29.16,41.26301103898808,2.5574133554695333
29.17,41.28316873492347,2.560293772954924
29.18,41.30331249569042,2.5631825956200465
29.19,41.323442221840025,2.566079841006227
29.2,41.34355781365257,2.5689855266878534
29.21,41.363659171137215,2.5718996702722956
29.22,41.38374619403165,2.574822289399829
29.23,41.40381878180183,2.5777534017435553
29.24,41.42387683364164,2.580693025009321
29.25,41.4439202484726,2.5836411769356356
29.26,41.46394892494356,2.5865978752935876
29.27,41.48396276143039,2.589563137886761
29.28,41.50396165603573,2.5925369825511475
29.29,41.52394550658863,2.5955194271550597
29.3,41.543914210644324,2.5985104895990423
29.31,41.5638676654839,2.6015101878157814
29.32,41.583805768114026,2.6045185397700124
29.33,41.60372841526669,2.607535563458427
29.34,41.6236355033989,2.610561276909579
29.35,41.643526928692424,2.6135956981837873
29.36,41.66340258705351,2.616638845373039
29.37,41.68326237411262,2.61969073660089
29.38,41.70310618522418,2.622751390022364
29.39,41.72293391546629,2.6258208238238514
29.4,41.74274545964051,2.6288990562230055
29.41,41.76254071227155,2.631986105468637
29.42,41.78231956760707,2.6350819898406077
29.43,41.8020819196174,2.6381867276497224
29.44,41.82182766199533,2.6413003372376194
29.45,41.84155668815582,2.6444228369766587
29.46,41.86126889123581,2.64755424526981
29.47,41.88096416409397,2.650694580550538
29.48,41.90064239931046,2.653843861282686
29.49,41.92030348918673,2.657002105960359
29.5,41.939947325745266,2.6601693331078047
29.51,41.95957380072939,2.6633455612792916
29.52,41.979182805603045,2.666530809058988
29.53,41.9987742315506,2.669725095060837
29.54,42.018347969476594,2.672928437928431
29.55,42.037903910005596,2.6761408563348845
29.56,42.057441943481955,2.6793623689827046
29.57,42.07696195996963,2.6825929946036604
29.58,42.096463849252,2.6858327519586513
29.59,42.11594750083166,2.689081659837572
29.6,42.13541280393026,2.692339737059176
29.61,42.15485964748831,2.6956070024709398
29.62,42.17428792016501,2.698883474948922
29.63,42.193697510338076,2.702169173397622
29.64,42.21308830610359,2.705464116749839
29.65,42.23246019527583,2.7087683239665252
29.66,42.251813065387076,2.71208181403664
29.67,42.27114680368752,2.715404605977001
29.68,42.29046129714508,2.7187367188321363
29.69,42.30975643244525,2.72207817167413
29.7,42.32903209599097,2.7254289836024683
29.71,42.34828817390251,2.7287891737438863
29.72,42.36752455201731,2.7321587612522076
29.73,42.386741115889855,2.7355377653081874
29.74,42.40593775079157,2.738926205119349
29.75,42.4251143417107,2.742324099919821
29.76,42.44427077335219,2.745731468970174
29.77,42.46340693013756,2.749148331557252
29.78,42.48252269620485,2.7525747069940025
29.79,42.501617955408484,2.7560106146193077
29.8,42.520692591319175,2.7594560737978098
29.81,42.53974648722385,2.7629111039197367
29.82,42.558779526125576,2.7663757244007257
29.83,42.577791590743466,2.7698499546816433
29.84,42.5967825635126,2.7733338142284047
29.85,42.615752326583966,2.776827322531792
29.86,42.634700761824405,2.7803304991072673
29.87,42.65362775081655,2.783843363494787
29.88,42.67253317485875,2.7873659352586113
29.89,42.691416914965046,2.790898233987115
29.9,42.710278851865134,2.794440279292592
29.91,42.729118866004306,2.797992090811061
29.92,42.74793683754343,2.8015536882020684
29.93,42.766732646358925,2.8051250911484873
29.94,42.78550617204274,2.808706319356316
29.95,42.804257293902324,2.8122973925544748
29.96,42.82298589096065,2.8158983304945986
29.97,42.841691841956184,2.81950915295083
29.98,42.86037502534288,2.8231298797196067
29.99,42.87903531929022,2.826760530619451
30.0,42.89767260168318,2.8304011254907535
30.01,42.91628675012232,2.834051684195555
30.02,42.93487764192372,2.8377122266173287
30.03,42.95344515411908,2.8413827726607574
30.04,42.97198916345573,2.8450633422515095
30.05,42.99050954639667,2.848753955336013
30.06,43.009006179120625,2.8524546318812254
30.07,43.0274789375221,2.8561653918744057
30.08,43.045927697211425,2.859886255322878
30.09,43.06435233351486,2.863617242253797
30.1,43.08275272147463,2.8673583727139103
30.11,43.101128735849,2.871109666769317
30.12,43.11948025111242,2.8748711445052253
30.13,43.13780714145554,2.8786428260257084
30.14,43.15610928078535,2.8824247314534546
30.15,43.17438654272529,2.886216880929519
30.16,43.192638800615335,2.890019294613069
30.17,43.210865927512145,2.893831992681133
30.18,43.229067796189156,2.8976549953283386
30.19,43.247244279136744,2.9014883227666552
30.2,43.26539524856233,2.9053319952251306
30.21,43.28352057639055,2.909186032949626
30.22,43.301620134263395,2.9130504562025497
30.23,43.319693793540374,2.9169252852625847
30.24,43.337741425298674,2.920810540424418
30.25,43.35576290033333,2.924706241998465
30.26,43.37375808915742,2.9286124103105906
30.27,43.39172686200224,2.9325290657018304
30.28,43.40966908881747,2.9364562285281064
30.29,43.42758463927145,2.940393919159942
30.3,43.4454733827513,2.9443421579821742
30.31,43.46333518836319,2.9483009653936603
30.32,43.48116992493254,2.9522703618069874
30.33,43.49897746100426,2.9562503676481735
30.34,43.51675766484298,2.96024100335637
30.35,43.534510404433306,2.9642422893835603
30.36,43.55223554748005,2.9682542461942525
30.37,43.56993296140852,2.9722768942651756
30.38,43.58760251336475,2.976310254084968
30.39,43.60524407021581,2.980354346153864
30.4,43.622857498550076,2.984409190983379
30.41,43.6404426646775,2.988474809095992
30.42,43.65799943462994,2.9925512210248226
30.43,43.67552767416145,2.9966384473133085
30.44,43.69302724874859,3.0007365085148776
30.45,43.71049802359077,3.0048454251926184
30.46,43.72793986361055,3.0089652179189486
30.47,43.74535263345399,3.0130959072752774
30.48,43.76273619749101,3.017237513851669
30.49,43.78009041981573,3.0213900582465003
30.5,43.79741516424683,3.025553561066117
30.51,43.81471029432794,3.0297280429244866
30.52,43.831975673327996,3.033913524442847
30.53,43.84921116424165,3.0381100262493543
30.54,43.866416629789654,3.042317568978727
30.55,43.88359193241926,3.046536173271886
30.56,43.90073693430463,3.050765859775592
30.57,43.9178514973473,3.0550066491420815
30.58,43.93493548317656,3.0592585620286985
30.59,43.95198875314992,3.063521619097521
30.6,43.969011168353546,3.067795841014989
30.61,43.986002589602734,3.072081248451526
30.62,44.002962877442364,3.076377862081157
30.63,44.01989189214738,3.080685702581128
30.64,44.03678949372326,3.085004790631515
30.65,44.05365554190655,3.0893351469148373
30.66,44.07048989616532,3.093676792115662
30.67,44.0872924156997,3.0980297469202083
30.68,44.1040629594424,3.1023940320159484
30.69,44.12080138605924,3.1067696680912036
30.7,44.13750755394968,3.1111566758347386
30.71,44.1541813212474,3.1155550759353523
30.72,44.17082254582081,3.1199648890814644
30.73,44.18743108527367,3.124386135960701
30.74,44.204006796945635,3.1288188372594736
30.75,44.22054953791285,3.133263013662558
30.76,44.23705916498857,3.137718685852668
30.77,44.25353553472373,3.1421858745100253
30.78,44.269978503407586,3.146664600311929
30.79,44.28638792706835,3.1511548839323176
30.8,44.3027636614738,3.155656746041331
30.81,44.31910556213195,3.1601702073048674
30.82,44.33541348429171,3.1646952883841375
30.83,44.351687282943544,3.169232009935215
30.84,44.36792681282014,3.1737803926085832
30.85,44.38413192839711,3.1783404570486797
30.86,44.400302483893704,3.182912223893435
